STATION_NAME,TRANSECT,STATION_ID,SAMPLE_TIME,LATITUDE,LONGITUDE,SECCHI_DEPTH,ACOUSTIC_DEPTH,REPLICATE_DESC,TEMPERATURE,SALINITY,SAMPLE_DEPTH,CHL_A,TRICHODESMIUM
Mac Gillivrays Reef,Lizard Island,4,10/2/95 11:55,-14.64999,145.52,21,,B2,,,,0.121695,Absent
Off Lizards Head,Lizard Island,8,10/2/95 11:35,-14.68999,145.47,18,,A1,,,,0.16359,Absent
Off Lizards Head,Lizard Island,8,10/2/95 11:35,-14.68999,145.47,18,,A2,,,,0.173565,Absent
Off Lizards Head,Lizard Island,8,10/2/95 11:35,-14.68999,145.47,18,,B1,,,,0.18753,Absent
Off Lizards Head,Lizard Island,8,10/2/95 11:35,-14.68999,145.47,18,,B2,,,,0.18753,Absent
Blue Lagoon,Lizard Island,5,10/2/95 11:15,-14.69195,145.45542,8,,A1,,,,0.440895,Absent
Blue Lagoon,Lizard Island,5,10/2/95 11:15,-14.69195,145.45542,8,,A2,,,,0.45885,Absent
Blue Lagoon,Lizard Island,5,10/2/95 11:15,-14.69195,145.45542,8,,B1,,,,0.468825,Absent
Blue Lagoon,Lizard Island,5,10/2/95 11:15,-14.69195,145.45542,8,,B2,,,,0.353115,Absent
Near Martin Reef,Lizard Island,1,10/2/95 10:35,-14.77,145.32,11,,A1,,,,0.221445,Absent
Near Martin Reef,Lizard Island,1,10/2/95 10:35,-14.77,145.32,11,,A2,,,,0.23142,Absent
Near Martin Reef,Lizard Island,1,10/2/95 10:35,-14.77,145.32,11,,B1,,,,0.25137,Absent
Near Martin Reef,Lizard Island,1,10/2/95 10:35,-14.77,145.32,11,,B2,,,,0.253365,Absent
Eagle Islet,Lizard Island,2,10/2/95 10:05,-14.67,145.35,13,,A1,,,,0.177555,Absent
Eagle Islet,Lizard Island,2,10/2/95 10:05,-14.67,145.35,13,,A2,,,,0.21147,Absent
Eagle Islet,Lizard Island,2,10/2/95 10:05,-14.67,145.35,13,,B1,,,,0.233415,Absent
Eagle Islet,Lizard Island,2,10/2/95 10:05,-14.67,145.35,13,,B2,,,,0.27132,Absent
Sunbird Mooring,Lizard Island,6,10/2/95 9:45,-14.68,145.44,,,A1,,,,0.089775,Absent
Sunbird Mooring,Lizard Island,6,10/2/95 9:45,-14.68,145.44,,,A2,,,,0.085785,Absent
Sunbird Mooring,Lizard Island,6,10/2/95 9:45,-14.68,145.44,,,B1,,,,0.08778,Absent
Sunbird Mooring,Lizard Island,6,10/2/95 9:45,-14.68,145.44,,,B2,,,,0.085785,Absent
Lady Musgrave Island,Capricorn-Bunkers,32,2/2/95 15:30,-23.89999,152.35,16.79999924,,A1,,,,0.365085,Present
Lady Musgrave Island,Capricorn-Bunkers,32,2/2/95 15:30,-23.89999,152.35,16.79999924,,A2,,,,0.241395,Present
Lady Musgrave Island,Capricorn-Bunkers,32,2/2/95 15:30,-23.89999,152.35,16.79999924,,B1,,,,0.692265,Present
Lady Musgrave Island,Capricorn-Bunkers,32,2/2/95 15:30,-23.89999,152.35,16.79999924,,B2,,,,0.349125,Present
Llewellyn Reef,Capricorn-Bunkers,31,2/2/95 14:29,-23.75,152.19999,10.5,,A2,,,,4.0698,Present
Llewellyn Reef,Capricorn-Bunkers,31,2/2/95 14:29,-23.75,152.19999,10.5,,B1,,,,2.65335,Present
Llewellyn Reef,Capricorn-Bunkers,31,2/2/95 14:29,-23.75,152.19999,10.5,,B2,,,,0.684285,Present
One Tree Island,Capricorn-Bunkers,30,2/2/95 13:40,-23.53,152.08,13.5,,A1,,,,2.8329,Absent
One Tree Island,Capricorn-Bunkers,30,2/2/95 13:40,-23.53,152.08,13.5,,A2,,,,1.358595,Absent
One Tree Island,Capricorn-Bunkers,30,2/2/95 13:40,-23.53,152.08,13.5,,B1,,,,0.60249,Absent
One Tree Island,Capricorn-Bunkers,30,2/2/95 13:40,-23.53,152.08,13.5,,B2,,,,0.365085,Absent
Heron Island,Capricorn-Bunkers,29,2/2/95 13:00,-23.42,151.86999,16,,A1,,,,0.49476,Absent
Heron Island,Capricorn-Bunkers,29,2/2/95 13:00,-23.42,151.86999,16,,A2,,,,0.357105,Absent
Heron Island,Capricorn-Bunkers,29,2/2/95 13:00,-23.42,151.86999,16,,B1,,,,0.49077,Absent
Heron Island,Capricorn-Bunkers,29,2/2/95 13:00,-23.42,151.86999,16,,B2,,,,0.337155,Absent
North West Island,Capricorn-Bunkers,28,2/2/95 12:20,-23.27,151.77,12,,A1,,,,0.56259,Absent
North West Island,Capricorn-Bunkers,28,2/2/95 12:20,-23.27,151.77,12,,A2,,,,0.4389,Absent
North West Island,Capricorn-Bunkers,28,2/2/95 12:20,-23.27,151.77,12,,B1,,,,0.46683,Absent
North West Island,Capricorn-Bunkers,28,2/2/95 12:20,-23.27,151.77,12,,B2,,,,0.42693,Absent
Near Port Douglas,Port Douglas,10,30/1/95 18:35,-16.48343,145.45775,4.5,,A1,,,,0.169575,Absent
Near Port Douglas,Port Douglas,10,30/1/95 18:35,-16.48343,145.45775,4.5,,A2,,,,0.17955,Absent
Near Port Douglas,Port Douglas,10,30/1/95 18:35,-16.48343,145.45775,4.5,,B1,,,,0.073815,Absent
Near Port Douglas,Port Douglas,10,30/1/95 18:35,-16.48343,145.45775,4.5,,B2,,,,0.0798,Absent
Low Isles1,Port Douglas,11,30/1/95 18:00,-16.36899,145.544,10,,A1,,,,0.101745,Absent
Low Isles1,Port Douglas,11,30/1/95 18:00,-16.36899,145.544,10,,A2,,,,0.065835,Absent
Low Isles1,Port Douglas,11,30/1/95 18:00,-16.36899,145.544,10,,B1,,,,0.17955,Absent
Low Isles1,Port Douglas,11,30/1/95 18:00,-16.36899,145.544,10,,B2,,,,0.1995,Absent
Undine Reef,Port Douglas,12,30/1/95 16:30,-16.09799,145.544,16,,A1,,,,0.169575,Absent
Undine Reef,Port Douglas,12,30/1/95 16:30,-16.09799,145.544,16,,A2,,,,0.14364,Absent
Undine Reef,Port Douglas,12,30/1/95 16:30,-16.09799,145.544,16,,B1,,,,0.19152,Absent
Undine Reef,Port Douglas,12,30/1/95 16:30,-16.09799,145.544,16,,B2,,,,0.169575,Absent
Outside Agincourt 4 Reef,Port Douglas,14,30/1/95 13:40,-15.95499,145.88299,30,,A1,,,,0.18354,Absent
Outside Agincourt 4 Reef,Port Douglas,14,30/1/95 13:40,-15.95499,145.88299,30,,A2,,,,0.1995,Absent
Outside Agincourt 4 Reef,Port Douglas,14,30/1/95 13:40,-15.95499,145.88299,30,,B1,,,,1.8753,Absent
Outside Agincourt 4 Reef,Port Douglas,14,30/1/95 13:40,-15.95499,145.88299,30,,B2,,,,1.490265,Absent
Inside Agincourt 4 Reef,Port Douglas,13,30/1/95 13:10,-15.965,145.80799,20,,A1,,,,0.153615,Absent
Inside Agincourt 4 Reef,Port Douglas,13,30/1/95 13:10,-15.965,145.80799,20,,A2,,,,0.1596,Absent
Inside Agincourt 4 Reef,Port Douglas,13,30/1/95 13:10,-15.965,145.80799,20,,B1,,,,0.205485,Absent
Inside Agincourt 4 Reef,Port Douglas,13,30/1/95 13:10,-15.965,145.80799,20,,B2,,,,0.23142,Absent
Wreck Point,Keppels,23,16/1/95 12:25,-23.13999,150.77,1.5,,A1,,,,0.632415,Absent
Wreck Point,Keppels,23,16/1/95 12:25,-23.13999,150.77,1.5,,A2,,,,0.59052,Absent
Wreck Point,Keppels,23,16/1/95 12:25,-23.13999,150.77,1.5,,B1,,,,0.656355,Absent
Wreck Point,Keppels,23,16/1/95 12:25,-23.13999,150.77,1.5,,B2,,,,0.648375,Absent
Outer Rock,Keppels,22,16/1/95 11:40,-23.05999,150.95104,18,,A1,,,,0.21147,Absent
Outer Rock,Keppels,22,16/1/95 11:40,-23.05999,150.95104,18,,A2,,,,0.177555,Absent
Outer Rock,Keppels,22,16/1/95 11:40,-23.05999,150.95104,18,,B1,,,,0.17955,Absent
Outer Rock,Keppels,22,16/1/95 11:40,-23.05999,150.95104,18,,B2,,,,0.2394,Absent
Barren Island,Keppels,25,16/1/95 11:00,-23.19,151.03999,16.5,,A1,,,,0.2394,Absent
Barren Island,Keppels,25,16/1/95 11:00,-23.19,151.03999,16.5,,A2,,,,0.25536,Absent
Barren Island,Keppels,25,16/1/95 11:00,-23.19,151.03999,16.5,,B1,,,,0.23142,Absent
Barren Island,Keppels,25,16/1/95 11:00,-23.19,151.03999,16.5,,B2,,,,0.293265,Absent
Hummocky Island,Keppels,26,16/1/95 10:15,-23.38999,151.1,8,,A1,,,,0.399,Absent
Hummocky Island,Keppels,26,16/1/95 10:15,-23.38999,151.1,8,,A2,,,,0.36708,Absent
Hummocky Island,Keppels,26,16/1/95 10:15,-23.38999,151.1,8,,B1,,,,0.399,Absent
Hummocky Island,Keppels,26,16/1/95 10:15,-23.38999,151.1,8,,B2,,,,0.30324,Absent
River Mouth,Keppels,27,16/1/95 9:40,-23.39999,150.96,2,,A1,,,,0.732165,Absent
River Mouth,Keppels,27,16/1/95 9:40,-23.39999,150.96,2,,A2,,,,0.412965,Absent
River Mouth,Keppels,27,16/1/95 9:40,-23.39999,150.96,2,,B1,,,,0.592515,Absent
River Mouth,Keppels,27,16/1/95 9:40,-23.39999,150.96,2,,B2,,,,0.57057,Absent
Pelican Island,Keppels,24,16/1/95 8:55,-23.21999,150.88999,3.5,,A1,,,,0.51471,Absent
Pelican Island,Keppels,24,16/1/95 8:55,-23.21999,150.88999,3.5,,A2,,,,0.3591,Absent
Pelican Island,Keppels,24,16/1/95 8:55,-23.21999,150.88999,3.5,,B1,,,,0.377055,Absent
Pelican Island,Keppels,24,16/1/95 8:55,-23.21999,150.88999,3.5,,B2,,,,0.464835,Absent
Inside Agincourt 4 Reef,Port Douglas,13,11/1/95 11:45,-15.965,145.80799,14,,A1,,,,0.19551,Absent
Inside Agincourt 4 Reef,Port Douglas,13,11/1/95 11:45,-15.965,145.80799,14,,A2,,,,0.20748,Absent
Inside Agincourt 4 Reef,Port Douglas,13,11/1/95 11:45,-15.965,145.80799,14,,B1,,,,0.197505,Absent
Inside Agincourt 4 Reef,Port Douglas,13,11/1/95 11:45,-15.965,145.80799,14,,B2,,,,0.197505,Absent
Undine Reef,Port Douglas,12,11/1/95 8:35,-16.09799,145.544,11,,A1,,,,0.500745,Absent
Undine Reef,Port Douglas,12,11/1/95 8:35,-16.09799,145.544,11,,A2,,,,0.468825,Absent
Undine Reef,Port Douglas,12,11/1/95 8:35,-16.09799,145.544,11,,B1,,,,0.464835,Absent
Undine Reef,Port Douglas,12,11/1/95 8:35,-16.09799,145.544,11,,B2,,,,0.416955,Absent
Low Isles1,Port Douglas,11,11/1/95 7:00,-16.36899,145.544,6,,A1,,,,0.34314,Absent
Low Isles1,Port Douglas,11,11/1/95 7:00,-16.36899,145.544,6,,A2,,,,0.317205,Absent
Low Isles1,Port Douglas,11,11/1/95 7:00,-16.36899,145.544,6,,B1,,,,0.3591,Absent
Low Isles1,Port Douglas,11,11/1/95 7:00,-16.36899,145.544,6,,B2,,,,0.36708,Absent
Near Port Douglas,Port Douglas,10,11/1/95 6:05,-16.48343,145.45775,1,,A1,,,,1.087275,Absent
Near Port Douglas,Port Douglas,10,11/1/95 6:05,-16.48343,145.45775,1,,A2,,,,0.760095,Absent
Near Port Douglas,Port Douglas,10,11/1/95 6:05,-16.48343,145.45775,1,,B1,,,,0.73815,Absent
Near Port Douglas,Port Douglas,10,11/1/95 6:05,-16.48343,145.45775,1,,B2,,,,0.807975,Absent
Saxon Reef,Cairns,15,10/1/95 17:42,-16.45,145.94999,13.39999962,,A1,,,,0.129675,Absent
Saxon Reef,Cairns,15,10/1/95 17:42,-16.45,145.94999,13.39999962,,A2,,,,0.117705,Absent
Saxon Reef,Cairns,15,10/1/95 17:42,-16.45,145.94999,13.39999962,,B1,,,,0.109725,Absent
Saxon Reef,Cairns,15,10/1/95 17:42,-16.45,145.94999,13.39999962,,B2,,,,0.109725,Absent
Michaelmas Cay,Cairns,17,10/1/95 14:12,-16.6,145.96,9.199999809,,A1,,,,0.365085,Absent
Michaelmas Cay,Cairns,17,10/1/95 14:12,-16.6,145.96,9.199999809,,A2,,,,0.357105,Absent
Michaelmas Cay,Cairns,17,10/1/95 14:12,-16.6,145.96,9.199999809,,B1,,,,0.365085,Absent
Michaelmas Cay,Cairns,17,10/1/95 14:12,-16.6,145.96,9.199999809,,B2,,,,0.357105,Absent
Green Island,Cairns,18,10/1/95 12:27,-16.78,145.92999,11.69999981,,A1,,,,0.209475,Absent
Green Island,Cairns,18,10/1/95 12:27,-16.78,145.92999,11.69999981,,A2,,,,0.201495,Absent
Green Island,Cairns,18,10/1/95 12:27,-16.78,145.92999,11.69999981,,B1,,,,0.1995,Absent
Green Island,Cairns,18,10/1/95 12:27,-16.78,145.92999,11.69999981,,B2,,,,0.209475,Absent
Cairns Outer Marker,Cairns,19,10/1/95 11:09,-16.81999,145.82,4,,A1,,,,0.86184,Absent
Cairns Outer Marker,Cairns,19,10/1/95 11:09,-16.81999,145.82,4,,A2,,,,0.788025,Absent
Cairns Outer Marker,Cairns,19,10/1/95 11:09,-16.81999,145.82,4,,B1,,,,0.89775,Absent
Cairns Outer Marker,Cairns,19,10/1/95 11:09,-16.81999,145.82,4,,B2,,,,0.696255,Absent
Barron river mouth,Cairns,34,10/1/95 10:32,-16.86386,145.76253,2,,A1,,,,0.76608,Absent
Barron river mouth,Cairns,34,10/1/95 10:32,-16.86386,145.76253,2,,A2,,,,0.80997,Absent
Barron river mouth,Cairns,34,10/1/95 10:32,-16.86386,145.76253,2,,B1,,,,0.923685,Absent
Barron river mouth,Cairns,34,10/1/95 10:32,-16.86386,145.76253,2,,B2,,,,0.86982,Absent
Ellie pt-Lyons point,Cairns,33,10/1/95 9:45,-16.87993,145.78473,1.5,,A1,,,,0.74613,Absent
Ellie pt-Lyons point,Cairns,33,10/1/95 9:45,-16.87993,145.78473,1.5,,A2,,,,0.684285,Absent
Ellie pt-Lyons point,Cairns,33,10/1/95 9:45,-16.87993,145.78473,1.5,,B1,,,,0.576555,Absent
Ellie pt-Lyons point,Cairns,33,10/1/95 9:45,-16.87993,145.78473,1.5,,B2,,,,0.472815,Absent
Sunbird Mooring,Lizard Island,6,9/1/95 13:20,-14.68,145.44,,,A1,,,,0.34713,Absent
Sunbird Mooring,Lizard Island,6,9/1/95 13:20,-14.68,145.44,,,A2,,,,0.31521,Absent
Sunbird Mooring,Lizard Island,6,9/1/95 13:20,-14.68,145.44,,,B1,,,,0.329175,Absent
Sunbird Mooring,Lizard Island,6,9/1/95 13:20,-14.68,145.44,,,B2,,,,0.34314,Absent
Near Martin Reef,Lizard Island,1,9/1/95 12:30,-14.77,145.32,8,,A1,,,,0.27531,Absent
Near Martin Reef,Lizard Island,1,9/1/95 12:30,-14.77,145.32,8,,A2,,,,0.2793,Absent
Near Martin Reef,Lizard Island,1,9/1/95 12:30,-14.77,145.32,8,,B1,,,,0.25935,Absent
Near Martin Reef,Lizard Island,1,9/1/95 12:30,-14.77,145.32,8,,B2,,,,0.27132,Absent
Eagle Islet,Lizard Island,2,9/1/95 11:48,-14.67,145.35,11,,A1,,,,0.15561,Absent
Eagle Islet,Lizard Island,2,9/1/95 11:48,-14.67,145.35,11,,A2,,,,0.14763,Absent
Eagle Islet,Lizard Island,2,9/1/95 11:48,-14.67,145.35,11,,B1,,,,0.17556,Absent
Eagle Islet,Lizard Island,2,9/1/95 11:48,-14.67,145.35,11,,B2,,,,0.1596,Absent
Watson's Bay,Lizard Island,7,9/1/95 11:20,-14.65999,145.44999,,,A1,,,,0.13965,Absent
Watson's Bay,Lizard Island,7,9/1/95 11:20,-14.65999,145.44999,,,A2,,,,0.14364,Absent
Watson's Bay,Lizard Island,7,9/1/95 11:20,-14.65999,145.44999,,,B1,,,,0.141645,Absent
Watson's Bay,Lizard Island,7,9/1/95 11:20,-14.65999,145.44999,,,B2,,,,0.141645,Absent
North Reef,Lizard Island,3,9/1/95 11:01,-14.63,145.47,16,,A1,,,,0.245385,Absent
North Reef,Lizard Island,3,9/1/95 11:01,-14.63,145.47,16,,A2,,,,0.233415,Absent
North Reef,Lizard Island,3,9/1/95 11:01,-14.63,145.47,16,,B1,,,,0.273315,Absent
North Reef,Lizard Island,3,9/1/95 11:01,-14.63,145.47,16,,B2,,,,0.24339,Absent
Mac Gillivrays Reef,Lizard Island,4,9/1/95 10:08,-14.64999,145.52,16,,A1,,,,0.305235,Absent
Mac Gillivrays Reef,Lizard Island,4,9/1/95 10:08,-14.64999,145.52,16,,A2,,,,0.29127,Absent
Mac Gillivrays Reef,Lizard Island,4,9/1/95 10:08,-14.64999,145.52,16,,B1,,,,0.285285,Absent
Mac Gillivrays Reef,Lizard Island,4,9/1/95 10:08,-14.64999,145.52,16,,B2,,,,0.29526,Absent
Off Lizards Head,Lizard Island,8,9/1/95 9:40,-14.68999,145.47,12,,A1,,,,0.23541,Absent
Off Lizards Head,Lizard Island,8,9/1/95 9:40,-14.68999,145.47,12,,A2,,,,0.22743,Absent
Off Lizards Head,Lizard Island,8,9/1/95 9:40,-14.68999,145.47,12,,B1,,,,0.20349,Absent
Off Lizards Head,Lizard Island,8,9/1/95 9:40,-14.68999,145.47,12,,B2,,,,0.24339,Absent
Blue Lagoon,Lizard Island,5,9/1/95 9:16,-14.69195,145.45542,9,,A1,,,,0.456855,Absent
Blue Lagoon,Lizard Island,5,9/1/95 9:16,-14.69195,145.45542,9,,A2,,,,0.408975,Absent
Blue Lagoon,Lizard Island,5,9/1/95 9:16,-14.69195,145.45542,9,,B1,,,,0.43491,Absent
Blue Lagoon,Lizard Island,5,9/1/95 9:16,-14.69195,145.45542,9,,B2,,,,0.44688,Absent
Lady Musgrave Island,Capricorn-Bunkers,32,5/1/95 12:49,-23.89999,152.35,11,,A1,,,,0.093765,Present
Lady Musgrave Island,Capricorn-Bunkers,32,5/1/95 12:49,-23.89999,152.35,11,,A2,,,,0.07581,Present
Lady Musgrave Island,Capricorn-Bunkers,32,5/1/95 12:49,-23.89999,152.35,11,,B1,,,,0.073815,Present
Lady Musgrave Island,Capricorn-Bunkers,32,5/1/95 12:49,-23.89999,152.35,11,,B2,,,,0.081795,Present
Llewellyn Reef,Capricorn-Bunkers,31,5/1/95 12:18,-23.75,152.19999,17,,A1,,,,1.29675,Present
Llewellyn Reef,Capricorn-Bunkers,31,5/1/95 12:18,-23.75,152.19999,17,,B1,,,,3.17205,Present
One Tree Island,Capricorn-Bunkers,30,5/1/95 11:30,-23.53,152.08,15,,A1,,,,0.80199,Present
One Tree Island,Capricorn-Bunkers,30,5/1/95 11:30,-23.53,152.08,15,,A2,,,,0.38304,Present
One Tree Island,Capricorn-Bunkers,30,5/1/95 11:30,-23.53,152.08,15,,B1,,,,4.0698,Present
One Tree Island,Capricorn-Bunkers,30,5/1/95 11:30,-23.53,152.08,15,,B2,,,,0.524685,Present
Heron Island,Capricorn-Bunkers,29,5/1/95 10:51,-23.42,151.86999,11,,A1,,,,0.744135,Absent
Heron Island,Capricorn-Bunkers,29,5/1/95 10:51,-23.42,151.86999,11,,A2,,,,0.768075,Absent
Heron Island,Capricorn-Bunkers,29,5/1/95 10:51,-23.42,151.86999,11,,B1,,,,2.1546,Absent
Heron Island,Capricorn-Bunkers,29,5/1/95 10:51,-23.42,151.86999,11,,B2,,,,0.78204,Absent
North West Island,Capricorn-Bunkers,28,5/1/95 10:07,-23.27,151.77,9.5,,A1,,,,1.11321,Present
North West Island,Capricorn-Bunkers,28,5/1/95 10:07,-23.27,151.77,9.5,,A2,,,,0.456855,Present
North West Island,Capricorn-Bunkers,28,5/1/95 10:07,-23.27,151.77,9.5,,B1,,,,0.64638,Present
North West Island,Capricorn-Bunkers,28,5/1/95 10:07,-23.27,151.77,9.5,,B2,,,,0.47082,Present
Wreck Point,Keppels,23,19/12/94 13:02,-23.13999,150.77,1.5,,A1,,,,1.53216,Absent
Wreck Point,Keppels,23,19/12/94 13:02,-23.13999,150.77,1.5,,A2,,,,1.7556,Absent
Wreck Point,Keppels,23,19/12/94 13:02,-23.13999,150.77,1.5,,B1,,,,1.36857,Absent
Wreck Point,Keppels,23,19/12/94 13:02,-23.13999,150.77,1.5,,B2,,,,1.302735,Absent
Outer Rock,Keppels,22,19/12/94 12:19,-23.05999,150.95104,9,,A1,,,,0.516705,Absent
Outer Rock,Keppels,22,19/12/94 12:19,-23.05999,150.95104,9,,A2,,,,0.36309,Absent
Outer Rock,Keppels,22,19/12/94 12:19,-23.05999,150.95104,9,,B1,,,,0.42693,Absent
Outer Rock,Keppels,22,19/12/94 12:19,-23.05999,150.95104,9,,B2,,,,0.456855,Absent
Barren Island,Keppels,25,19/12/94 11:26,-23.19,151.03999,16.5,,A1,,,,0.680295,Present
Barren Island,Keppels,25,19/12/94 11:26,-23.19,151.03999,16.5,,A2,,,,0.432915,Present
Barren Island,Keppels,25,19/12/94 11:26,-23.19,151.03999,16.5,,B1,,,,0.460845,Present
Barren Island,Keppels,25,19/12/94 11:26,-23.19,151.03999,16.5,,B2,,,,0.796005,Present
Hummocky Island,Keppels,26,19/12/94 10:40,-23.38999,151.1,6,,A1,,,,1.7556,Present
Hummocky Island,Keppels,26,19/12/94 10:40,-23.38999,151.1,6,,A2,,,,1.498245,Present
Hummocky Island,Keppels,26,19/12/94 10:40,-23.38999,151.1,6,,B1,,,,0.73416,Present
Hummocky Island,Keppels,26,19/12/94 10:40,-23.38999,151.1,6,,B2,,,,1.05336,Present
River Mouth,Keppels,27,19/12/94 10:02,-23.39999,150.96,1.5,,A1,,,,2.45385,Present
River Mouth,Keppels,27,19/12/94 10:02,-23.39999,150.96,1.5,,A2,,,,1.8753,Present
River Mouth,Keppels,27,19/12/94 10:02,-23.39999,150.96,1.5,,B1,,,,1.274805,Present
River Mouth,Keppels,27,19/12/94 10:02,-23.39999,150.96,1.5,,B2,,,,1.25685,Present
Pelican Island,Keppels,24,19/12/94 9:07,-23.21999,150.88999,3,,A1,,,,1.89525,Present
Pelican Island,Keppels,24,19/12/94 9:07,-23.21999,150.88999,3,,A2,,,,1.246875,Present
Pelican Island,Keppels,24,19/12/94 9:07,-23.21999,150.88999,3,,B1,,,,1.12917,Present
Pelican Island,Keppels,24,19/12/94 9:07,-23.21999,150.88999,3,,B2,,,,0.79002,Present
Ellie pt-Lyons point,Cairns,33,15/12/94 14:22,-16.87993,145.78473,1,,B2,,,,0.85785,Absent
Barron river mouth,Cairns,34,15/12/94 13:24,-16.86386,145.76253,1.5,,A1,,,,0.277305,Absent
Barron river mouth,Cairns,34,15/12/94 13:24,-16.86386,145.76253,1.5,,A2,,,,0.36708,Absent
Barron river mouth,Cairns,34,15/12/94 13:24,-16.86386,145.76253,1.5,,B1,,,,0.43092,Absent
Barron river mouth,Cairns,34,15/12/94 13:24,-16.86386,145.76253,1.5,,B2,,,,0.42693,Absent
Cairns Outer Marker,Cairns,19,15/12/94 12:52,-16.81999,145.82,3.5,,A1,,,,0.444885,Absent
Cairns Outer Marker,Cairns,19,15/12/94 12:52,-16.81999,145.82,3.5,,A2,,,,0.353115,Absent
Cairns Outer Marker,Cairns,19,15/12/94 12:52,-16.81999,145.82,3.5,,B1,,,,0.353115,Absent
Cairns Outer Marker,Cairns,19,15/12/94 12:52,-16.81999,145.82,3.5,,B2,,,,0.2793,Absent
Green Island,Cairns,18,15/12/94 11:38,-16.78,145.92999,11.5,,A1,,,,0.17556,Absent
Green Island,Cairns,18,15/12/94 11:38,-16.78,145.92999,11.5,,A2,,,,0.245385,Absent
Green Island,Cairns,18,15/12/94 11:38,-16.78,145.92999,11.5,,B1,,,,0.161595,Absent
Green Island,Cairns,18,15/12/94 11:38,-16.78,145.92999,11.5,,B2,,,,0.26334,Absent
Michaelmas Cay,Cairns,17,15/12/94 9:45,-16.6,145.96,9.5,,A1,,,,0.177555,Absent
Michaelmas Cay,Cairns,17,15/12/94 9:45,-16.6,145.96,9.5,,A2,,,,0.18753,Absent
Michaelmas Cay,Cairns,17,15/12/94 9:45,-16.6,145.96,9.5,,B1,,,,0.19152,Absent
Michaelmas Cay,Cairns,17,15/12/94 9:45,-16.6,145.96,9.5,,B2,,,,0.193515,Absent
Saxon Reef,Cairns,15,14/12/94 16:47,-16.45,145.94999,16.5,,A1,,,,0.117705,Absent
Saxon Reef,Cairns,15,14/12/94 16:47,-16.45,145.94999,16.5,,A2,,,,0.121695,Absent
Saxon Reef,Cairns,15,14/12/94 16:47,-16.45,145.94999,16.5,,B1,,,,0.089775,Absent
Saxon Reef,Cairns,15,14/12/94 16:47,-16.45,145.94999,16.5,,B2,,,,0.129675,Absent
Cairns Shelfbreak(Nicholas Reef),Cairns,16,14/12/94 15:53,-16.47999,146.08,20,,A1,,,,0.05586,Absent
Cairns Shelfbreak(Nicholas Reef),Cairns,16,14/12/94 15:53,-16.47999,146.08,20,,A2,,,,0.065835,Absent
Cairns Shelfbreak(Nicholas Reef),Cairns,16,14/12/94 15:53,-16.47999,146.08,20,,B1,,,,0.05586,Absent
Cairns Shelfbreak(Nicholas Reef),Cairns,16,14/12/94 15:53,-16.47999,146.08,20,,B2,,,,0.04389,Absent
Sunbird Mooring,Lizard Island,6,12/12/94 14:07,-14.68,145.44,,,A1,,,,0.29925,Absent
Sunbird Mooring,Lizard Island,6,12/12/94 14:07,-14.68,145.44,,,A2,,,,0.289275,Absent
Sunbird Mooring,Lizard Island,6,12/12/94 14:07,-14.68,145.44,,,B1,,,,0.29127,Absent
Sunbird Mooring,Lizard Island,6,12/12/94 14:07,-14.68,145.44,,,B2,,,,0.32319,Absent
Inside Agincourt 4 Reef,Port Douglas,13,12/12/94 13:30,-15.965,145.80799,19,,A1,,,,0.1197,Absent
Inside Agincourt 4 Reef,Port Douglas,13,12/12/94 13:30,-15.965,145.80799,19,,A2,,,,0.121695,Absent
Inside Agincourt 4 Reef,Port Douglas,13,12/12/94 13:30,-15.965,145.80799,19,,B1,,,,0.11571,Absent
Inside Agincourt 4 Reef,Port Douglas,13,12/12/94 13:30,-15.965,145.80799,19,,B2,,,,0.10773,Absent
Near Martin Reef,Lizard Island,1,12/12/94 13:27,-14.77,145.32,11,,A1,,,,0.22743,Absent
Near Martin Reef,Lizard Island,1,12/12/94 13:27,-14.77,145.32,11,,A2,,,,0.22743,Absent
Near Martin Reef,Lizard Island,1,12/12/94 13:27,-14.77,145.32,11,,B1,,,,0.20748,Absent
Near Martin Reef,Lizard Island,1,12/12/94 13:27,-14.77,145.32,11,,B2,,,,0.22344,Absent
Eagle Islet,Lizard Island,2,12/12/94 12:11,-14.67,145.35,11,,A1,,,,0.221445,Absent
Eagle Islet,Lizard Island,2,12/12/94 12:11,-14.67,145.35,11,,A2,,,,0.217455,Absent
Eagle Islet,Lizard Island,2,12/12/94 12:11,-14.67,145.35,11,,B1,,,,0.225435,Absent
Eagle Islet,Lizard Island,2,12/12/94 12:11,-14.67,145.35,11,,B2,,,,0.21147,Absent
Undine Reef,Port Douglas,12,12/12/94 12:05,-16.09799,145.544,16,,A1,,,,0.17157,Absent
Undine Reef,Port Douglas,12,12/12/94 12:05,-16.09799,145.544,16,,A2,,,,0.177555,Absent
Undine Reef,Port Douglas,12,12/12/94 12:05,-16.09799,145.544,16,,B1,,,,0.153615,Absent
Undine Reef,Port Douglas,12,12/12/94 12:05,-16.09799,145.544,16,,B2,,,,0.16758,Absent
Watson's Bay,Lizard Island,7,12/12/94 11:44,-14.65999,145.44999,7,,A1,,,,0.10374,Absent
Watson's Bay,Lizard Island,7,12/12/94 11:44,-14.65999,145.44999,7,,A2,,,,0.28728,Absent
Watson's Bay,Lizard Island,7,12/12/94 11:44,-14.65999,145.44999,7,,B1,,,,0.3192,Absent
